Metabolite/Donor ID,Environment,Species1,Species2
12ethd_e0,-0.0026559655035462942,0.0,0.0026559655035462942
cpd00001_e0,-6.920675985485129,0.0,6.920675985485129
cpd00009_e0,0.26164845706056705,-0.01026560479665635,-0.2513828522639107
cpd00011_e0,0.0,0.20930088130802052,-0.20930088130802052
cpd00013_e0,1.7430468844521168,0.0,-1.7430468844521168
cpd00027_e0,4.999999999999472,-0.34034054765542315,-4.659659452344049
cpd00028_e0,0.0006633966644499139,0.0,-0.0006633966644499139
cpd00029_e0,-1.675761342331147,0.12848359760267308,1.547277744728474
cpd00030_e0,0.000670767886023524,-7.371221573610049e-06,-0.0006633966644499139
cpd00033_e0,0.0,-0.006253793453411458,0.006253793453411458
cpd00034_e0,0.0006670342716229979,-3.637607173083975e-06,-0.0006633966644499139
cpd00036_e0,-4.00557657105238,0.11161924396322412,3.893957327089156
cpd00039_e0,0.0,-0.0036606595751397944,0.0036606595751397944
cpd00041_e0,0.0,-0.028753023199649078,0.028753023199649078
cpd00047_e0,-0.011673756378620169,0.0,0.011673756378620169
cpd00048_e0,4.6275483627091736e-05,-4.6275483627091736e-05,0.0
cpd00053_e0,0.0,-0.0038223357461522893,0.0038223357461522893
cpd00054_e0,0.0,-0.004073672000125989,0.004073672000125989
cpd00058_e0,7.563236028494248e-06,-7.563236028494248e-06,0.0
cpd00060_e0,0.0,-0.0016418195964873357,0.0016418195964873357
cpd00063_e0,0.0007189208443205945,-5.552417987068062e-05,-0.0006633966644499139
cpd00065_e0,0.0,-0.0006063709810545818,0.0006063709810545818
cpd00066_e0,0.0,-0.001976308776895609,0.001976308776895609
cpd00067_e0,-11.656770300808933,0.5914479176109748,11.065322383197955
cpd00069_e0,0.0,-0.00147100140392841,0.00147100140392841
cpd00084_e0,0.0,-0.0009957656280900203,0.0009957656280900203
cpd00098_e0,0.0006633966644499139,0.0,-0.0006633966644499139
cpd00099_e0,5.552417987068062e-05,-5.552417987068062e-05,0.0
cpd00106_e0,0.0,-0.09102428557089139,0.09102428557089139
cpd00107_e0,0.0,-0.004806025798524036,0.004806025798524036
cpd00116_e0,-0.0006633966644499139,0.0,0.0006633966644499139
cpd00119_e0,0.0,-0.0010106147459343978,0.0010106147459343978
cpd00129_e0,0.0,-0.0023580975180236895,0.0023580975180236895
cpd00132_e0,0.0,-0.002571446912339465,0.002571446912339465
cpd00149_e0,0.0006636633511928087,-2.666867428947196e-07,-0.0006633966644499139
cpd00161_e0,0.0,-0.002706198389789309,0.002706198389789309
cpd00205_e0,0.0027456120806838742,-0.00208221541623396,-0.0006633966644499139
cpd00221_e0,-0.45867471708618895,0.45867471708618895,0.0
cpd00239_e0,0.039825990467060285,0.0,-0.039825990467060285
cpd00244_e0,3.4455927181997767e-06,-3.4455927181997767e-06,0.0
cpd00249_e0,0.0,-0.001816350068507356,0.001816350068507356
cpd00254_e0,0.0007559369642343816,-9.25402997844677e-05,-0.0006633966644499139
cpd00305_e0,0.0,-2.3788457466208986e-06,2.3788457466208986e-06
cpd00311_e0,0.0,-0.002594627324031875,0.002594627324031875
cpd00322_e0,0.0,-0.003099209309058399,0.003099209309058399
cpd00355_e0,0.0,-2.430049601255266e-05,2.430049601255266e-05
cpd00363_e0,0.0,0.03775906627465891,-0.03775906627465891
cpd00367_e0,0.0,-0.0017123955761269944,0.0017123955761269944
cpd00438_e0,0.0,-0.002182180274940805,0.002182180274940805
cpd00536_e0,1.3552207880983938e-20,0.0,0.0
cpd00635_e0,0.0006633966644499139,0.0,-0.0006633966644499139
cpd00644_e0,0.0,-7.1898745884423165e-06,7.1898745884423165e-06
cpd00971_e0,0.0006633966644498854,0.0,-0.0006633966644498603
cpd03586_e0,0.0,0.00020754629079038658,0.0
cpd10515_e0,0.0007514352920143187,-8.803862756440482e-05,-0.0006633966644499139
cpd10516_e0,0.0007466882679907928,-8.329160354087881e-05,-0.0006633966644499139
cpd11640_e0,-1.6980000398663322,0.16400675321356922,1.533993286652763
cps_bt_e0,0.0,0.0,0.0006633966644499139
lps_bt_e0,0.0,0.0,0.0027641527685413076
pe_cer1_bt_e0,0.0,0.0,0.0006633966644499139
sphmyln_bt_e0,0.0,0.0,0.0006633966644499139
zzEnvironment,0.0,0.35313184658680796,6.701875939500535
zzSpecies1,1.4542322294766303,0.0,0.16917005106544988
zzSpecies2,24.976219845700097,0.24705994758267943,0.0
