Metabolite/Donor ID,Environment,Species1,Species2
12ethd_e0,-0.0016413400317608505,0.0,0.0016413400317608505
cpd00001_e0,-2.856447618248308,-3.7536841718088843,6.610131790057192
cpd00009_e0,0.23743132367144493,-0.0837918201998883,-0.15363950347155664
cpd00011_e0,-3.762307528150647,6.093571605067451,-2.331264076916804
cpd00013_e0,1.9331440557646706,-0.2746091119366336,-1.658534943828037
cpd00020_e0,0.0,-5.334537290096313,5.334537290096313
cpd00027_e0,5.0,-0.21369234512265542,-4.786307654877344
cpd00028_e0,0.00040549220789942546,0.0,-0.00040549220789942546
cpd00029_e0,-4.7935348254515,5.478939659579247,-0.6854048341277464
cpd00030_e0,0.0004655168684946489,-6.002466059522343e-05,-0.00040549220789942546
cpd00033_e0,0.0,-0.005490119895995169,0.005490119895995169
cpd00034_e0,0.0004351136395390364,-2.9621431639610983e-05,-0.00040549220789942546
cpd00036_e0,-1.9255302853242982,0.05774910920744856,1.8677811761168497
cpd00041_e0,0.0,-0.48064891133376697,0.48064891133376697
cpd00047_e0,-0.0036494298710948304,0.0,0.0036494298710948304
cpd00048_e0,0.0003768263063127051,-0.0003768263063127051,0.0
cpd00051_e0,0.0,0.0250418366952113,-0.0250418366952113
cpd00053_e0,0.0,-0.09964310824728202,0.09964310824728202
cpd00058_e0,6.158825522722635e-05,-6.158825522722635e-05,0.0
cpd00060_e0,0.0,-0.013369515900941016,0.013369515900941016
cpd00063_e0,0.000857631655653605,-0.00045213944775417944,-0.00040549220789942546
cpd00065_e0,0.0,-0.004937744981496795,0.004937744981496795
cpd00066_e0,0.0,0.01568459148635824,-0.01568459148635824
cpd00067_e0,-10.343409605012273,2.301701428330939,8.041708176681334
cpd00069_e0,0.0,0.01208667337175106,-0.01208667337175106
cpd00082_e0,0.0,-1.3694751996854204,1.3694751996854204
cpd00084_e0,0.0,-0.008108628028830289,0.008108628028830289
cpd00098_e0,0.00040549220789942546,0.0,-0.00040549220789942546
cpd00099_e0,0.00045213944775417944,-0.00045213944775417944,0.0
cpd00104_e0,0.0,-1.7373273688921398e-07,1.7373273688921398e-07
cpd00107_e0,0.0,-0.03913599184171723,0.03913599184171723
cpd00116_e0,-0.00040566594063631465,0.0,0.00040566594063631465
cpd00118_e0,0.0,0.00040549220789942546,-0.00040549220789942546
cpd00119_e0,0.0,-0.004042839331341749,0.004042839331341749
cpd00129_e0,0.0,-0.019202245076522597,0.019202245076522597
cpd00132_e0,0.0,-0.020939572445414736,0.020939572445414736
cpd00149_e0,0.00040766386711054065,-2.1716592111151747e-06,-0.00040549220789942546
cpd00161_e0,0.0,-0.007076134373500222,0.007076134373500222
cpd00182_e0,0.0,0.0023504301973741753,-0.0023504301973741753
cpd00205_e0,0.017361199263707598,-0.01695570705580817,-0.00040549220789942546
cpd00221_e0,0.0,2.3700453762209057,-2.3700453762209057
cpd00239_e0,0.04422714282988718,0.0,-0.04422714282988718
cpd00244_e0,2.8057837007608056e-05,-2.8057837007608056e-05,0.0
cpd00249_e0,0.0,0.02876666657411606,-0.02876666657411606
cpd00254_e0,0.0011590579541563913,-0.0007535657462569657,-0.00040549220789942546
cpd00305_e0,0.0,-1.937120016314736e-05,1.937120016314736e-05
cpd00322_e0,0.0,-0.025237199157843223,0.025237199157843223
cpd00363_e0,0.0,0.028501724150362538,-0.028501724150362538
cpd00635_e0,0.00040549220789942546,0.0,-0.00040549220789942546
cpd00644_e0,0.0,-5.854793233167062e-05,5.854793233167062e-05
cpd00971_e0,0.0004054922078994376,6.776263578034403e-21,-0.00040549220789943066
cpd03586_e0,0.0,0.0016900720644582737,0.0
cpd10515_e0,0.0011224003466727668,-0.0007169081387733414,-0.00040549220789942546
cpd10516_e0,0.0010837448127149168,-0.0006782526048154914,-0.00040549220789942546
cpd11574_e0,6.080645791122489e-07,-6.080645791122489e-07,0.0
cpd11640_e0,-7.772487349881752,5.75295640478213,2.0195309450996226
cps_bt_e0,0.0,0.0,0.00040549220789942546
lps_bt_e0,0.0,0.0,0.0016895508662476057
pe_cer1_bt_e0,0.0,0.0,0.00040549220789942546
sphmyln_bt_e0,0.0,0.0,0.00040549220789942546
zzEnvironment,0.0,0.5926608879149122,6.647575151501616
zzSpecies1,16.668249295922664,0.0,11.185606765070501
zzSpecies2,14.791164351989606,5.499551701948529,0.0
