Metabolite/Donor ID,Environment,Species1,Species2
12ethd_e0,-0.0016797577520212225,0.0,0.0016797577520212225
cpd00001_e0,-5.53028301187998,0.0,5.53028301187998
cpd00007_e0,0.0,-2.4073859265500066e-35,2.4073859265500066e-35
cpd00009_e0,0.20932720723295073,-0.05121668858324361,-0.15811051864970713
cpd00011_e0,-0.7431891969581678,1.601530809569956,-0.8583416126117883
cpd00013_e0,1.5979538732358987,-0.014957573871803007,-1.5829962993640956
cpd00027_e0,5.0,-1.8706488718942769,-3.129351128105723
cpd00028_e0,0.0004169723307523562,0.0,-0.0004169723307523562
cpd00029_e0,-1.669431465624227,0.777018267265106,0.8924131983591211
cpd00030_e0,0.00045374849419249624,-3.677616344014001e-05,-0.0004169723307523562
cpd00033_e0,0.0,-0.03120114188222669,0.03120114188222669
cpd00034_e0,0.00043512091502599984,-1.8148584273643623e-05,-0.0004169723307523562
cpd00036_e0,-2.748291446953637,0.13861036126823884,2.609681085685398
cpd00039_e0,0.0,-0.018263596269583047,0.018263596269583047
cpd00041_e0,0.0,-0.20333990239382388,0.20333990239382388
cpd00047_e0,-0.013980776649681547,0.0,0.013980776649681547
cpd00048_e0,0.00023087553835503236,-0.00023087553835503236,0.0
cpd00053_e0,0.0,-0.013064958078114752,0.013064958078114752
cpd00054_e0,0.0,-0.02032417907698088,0.02032417907698088
cpd00058_e0,3.773415322584554e-05,-3.773415322584554e-05,0.0
cpd00060_e0,0.0,-0.008191291662675121,0.008191291662675121
cpd00063_e0,0.0006939910437855383,-0.000277018713033182,-0.0004169723307523562
cpd00065_e0,0.0,-0.003025278521603297,0.003025278521603297
cpd00066_e0,0.0,-6.34304369736336e-13,6.34304369736336e-13
cpd00067_e0,-10.605288466253402,2.8563843164203937,7.748904149833007
cpd00069_e0,0.0,-0.00733905330498053,0.00733905330498053
cpd00084_e0,0.0,-0.004968028585359327,0.004968028585359327
cpd00098_e0,0.0004169723307523562,0.0,-0.0004169723307523562
cpd00099_e0,0.000277018713033182,-0.000277018713033182,0.0
cpd00104_e0,0.0,-1.0644330952283649e-07,1.0644330952283649e-07
cpd00107_e0,0.0,-0.023978005341316524,0.023978005341316524
cpd00108_e0,0.0,0.0,-2.0664927276954998e-48
cpd00116_e0,-0.0004170787740618788,0.0,0.0004170787740618788
cpd00118_e0,0.0,0.0004169723307523562,-0.0004169723307523562
cpd00119_e0,0.0,-0.005042113128787242,0.005042113128787242
cpd00121_e0,-6.636629790391819e-33,6.636629790391819e-33,0.0
cpd00129_e0,0.0,-0.011764912893285311,0.011764912893285311
cpd00132_e0,0.0,-0.012829345988513676,0.012829345988513676
cpd00149_e0,0.00041830287212139166,-1.3305413690354562e-06,-0.0004169723307523562
cpd00161_e0,0.0,-0.013501641931459911,0.013501641931459911
cpd00205_e0,0.010805466788597869,-0.010388494457845513,-0.0004169723307523562
cpd00221_e0,-2.0320100643996053,2.0320100643996053,0.0
cpd00239_e0,0.036544255716898455,0.0,-0.036544255716898455
cpd00244_e0,1.7190594487938094e-05,-1.7190594487938094e-05,0.0
cpd00246_e0,0.0,-0.008385294156790847,0.008385294156790847
cpd00254_e0,0.0008786701858076595,-0.0004616978550553033,-0.0004169723307523562
cpd00305_e0,0.0,-1.186842901179627e-05,1.186842901179627e-05
cpd00311_e0,0.0,-0.012944996644310243,0.012944996644310243
cpd00322_e0,0.0,-0.015462434136180082,0.015462434136180082
cpd00355_e0,0.0,-0.00012123892954653452,0.00012123892954653452
cpd00363_e0,-0.5493186214793542,0.5848524453688407,-0.035533823889486615
cpd00438_e0,0.0,-0.00250194042782366,0.00250194042782366
cpd00536_e0,2.4087140845893678e-32,-2.4087140845893678e-32,0.0
cpd00635_e0,0.0004169723307523562,0.0,-0.0004169723307523562
cpd00644_e0,0.0,-3.587139530917564e-05,3.587139530917564e-05
cpd00885_e0,3.6515217361078144e-33,-3.6515217361078144e-33,0.0
cpd00971_e0,0.00041697233075237324,0.0,-0.00041697233075236977
cpd03586_e0,0.0,0.0010354805150381535,0.0
cpd03587_e0,-7.707163670294135e-33,7.707163670294135e-33,0.0
cpd03847_e0,6.163311960134804e-33,-6.163311960134804e-33,0.0
cpd10515_e0,0.000856210647498341,-0.00043923831674598475,-0.0004169723307523562
cpd10516_e0,0.0008325270111295099,-0.00041555468037715365,-0.0004169723307523562
cpd11574_e0,3.725515833299277e-07,-3.725515833299277e-07,0.0
cpd11640_e0,-1.5395996291650094,1.5395996291650094,0.0
cpd15459_e0,7.707163670294135e-33,-7.707163670294135e-33,0.0
cps_bt_e0,0.0,0.0,0.0004169723307523562
lps_bt_e0,0.0,0.0,0.0017373847114681507
pe_cer1_bt_e0,0.0,0.0,0.0004169723307523562
sphmyln_bt_e0,0.0,0.0,0.0004169723307523562
zzEnvironment,0.0,1.949424585212149,4.912005869805452
zzSpecies1,8.636130456955875,0.0,0.41629719962162626
zzSpecies2,16.797359058933274,0.8942924088320272,0.0
